"row","math_score","WEALTH","ST28Q01"
"8465",383.601721052632,1.25,"11-25 books "
"8466",350.214002631579,1.42,"0-10 books "
"8467",228.384073684211,0.71,"11-25 books "
"8468",464.053673684211,2.73,"26-100 books "
"8469",516.795936842105,1.64,"11-25 books "
"8470",485.945913157895,1.92,"26-100 books "
"8471",377.890894736842,0.1,"11-25 books "
"8472",541.836739473684,-0.33,"26-100 books "
"8473",501.053207894737,1.18,"26-100 books "
"8474",439.455639473684,4.96,"11-25 books "
"8475",649.826176315789,3.4,"201-500 books "
"8476",458.273126315789,3.97,"11-25 books "
"8477",443.280639473684,0.52,"101-200 books "
"8478",470.043289473684,1.51,"26-100 books "
"8479",596.276271052632,2.13,"11-25 books "
"8480",602.118302631579,1.81,"26-100 books "
"8481",493.181828947368,1.2,"0-10 books "
"8482",445.810139473684,0.19,"26-100 books "
"8483",652.68775,2.08,"201-500 books "
"8484",362.066147368421,1.81,"11-25 books "
"8485",510.941602631579,1.37,"101-200 books "
"8486",498.568813157895,2.67,"26-100 books "
"8487",589.302726315789,2.8,"201-500 books "
"8488",588.905065789474,2.53,"26-100 books "
"8489",462.4466,-0.11,"11-25 books "
"8490",656.201160526316,1.86,"101-200 books "
"8491",561.1175,2.09,"More than 500 books"
"8492",392.789089473684,1.64,"26-100 books "
"8493",358.831507894737,0.51,"0-10 books "
"8494",634.046544736842,3.2,"101-200 books "
"8495",423.655513157895,1.39,"0-10 books "
"8496",529.816507894737,0.19,"0-10 books "
"8497",541.443163157895,1.81,"201-500 books "
"8498",502.094528947368,2.11,"More than 500 books"
"8499",520.825910526316,-0.12,"0-10 books "
"8500",398.602418421053,2.07,"101-200 books "
"8501",413.262847368421,2.31,"201-500 books "
"8502",499.433844736842,1.64,"26-100 books "
"8503",475.126886842105,3.78,"26-100 books "
"8504",577.725257894737,2.01,"101-200 books "
"8505",558.579792105263,1.87,"101-200 books "
"8506",507.473294736842,1.41,"201-500 books "
"8507",408.818805263158,1.37,"26-100 books "
"8508",419.9453,0.98,"26-100 books "
"8509",648.809452631579,2.45,"26-100 books "
"8510",294.171497368421,-0.12,"11-25 books "
"8511",425.865234210526,2.79,"201-500 books "
"8512",279.535676315789,-0.92,"101-200 books "
"8513",489.963597368421,-0.61,"11-25 books "
"8514",561.429065789474,1.62,"201-500 books "
"8515",473.610015789474,2.5,"26-100 books "
"8516",426.451484210526,1.92,"26-100 books "
"8517",308.577739473684,-0.19,"0-10 books "
"8518",618.160313157895,2.08,"101-200 books "
"8519",362.385931578947,0.43,"0-10 books "
"8520",335.500292105263,3.36,"26-100 books "
"8521",467.985255263158,0.93,"26-100 books "
"8522",248.341263157895,0.62,"11-25 books "
"8523",359.622747368421,1.74,"0-10 books "
"8524",630.8119,2.65,"201-500 books "
"8525",263.850328947368,0.59,"11-25 books "
"8526",336.603097368421,-0.84,"11-25 books "
"8527",580.64012631579,3.47,"201-500 books "
"8528",639.216228947368,2.65,"101-200 books "
"8529",521.309673684211,2.43,"26-100 books "
"8530",577.2702,3.33,"More than 500 books"
"8531",564.007752631579,2.9,"11-25 books "
"8532",609.883068421053,2.44,"201-500 books "
"8533",334.971431578947,0.0700000000000001,"0-10 books "
"8534",368.806015789474,0.41,"0-10 books "
"8535",552.389278947368,2.8,"201-500 books "
"8536",538.958765789474,1.64,"26-100 books "
"8537",568.648586842105,1.64,"201-500 books "
"8538",449.704826315789,-2.34,"0-10 books "
"8539",524.941981578947,5.15,"101-200 books "
"8540",533.284813157895,3.32,"201-500 books "
"8541",546.375065789474,2.16,"26-100 books "
"8542",405.448863157895,1.95,"26-100 books "
"8543",657.910715789474,1.81,"More than 500 books"
"8544",391.641181578947,-0.24,"11-25 books "
"8545",472.367805263158,2.77,"26-100 books "
"8546",464.406239473684,0.03,"26-100 books "
"8547",463.504318421053,1.32,"201-500 books "
"8548",579.46352368421,2.59,"0-10 books "
"8549",506.919831578947,2.16,"101-200 books "
"8550",652.905031578947,1.29,"More than 500 books"
"8551",434.843521052632,1.24,"26-100 books "
"8552",705.401315789474,0.99,"26-100 books "
"8553",438.586513157895,-2.85,"11-25 books "
"8554",463.983978947368,2.1,"101-200 books "
"8555",493.354023684211,1.12,"11-25 books "
"8556",462.135023684211,1.89,"201-500 books "
"8557",533.702992105263,1.33,"101-200 books "
"8558",527.241913157895,3.2,"11-25 books "
"8559",337.500926315789,3.28,"0-10 books "
"8560",534.744294736842,3.08,"201-500 books "
"8561",452.426997368421,0.91,"More than 500 books"
"8562",543.484802631579,1.68,"11-25 books "
"8563",434.786118421053,1.11,"26-100 books "
"8564",548.900465789474,1.86,"11-25 books "
"8565",457.633589473684,1.16,"26-100 books "
"8566",626.966407894737,2.1,"201-500 books "
"8567",590.635118421053,2.94,"11-25 books "
"8568",480.448257894737,0.2,"11-25 books "
"8569",297.500434210526,0.53,"0-10 books "
"8570",460.474655263158,1.78,"11-25 books "
"8571",321.893476315789,-1.7,"11-25 books "
"8572",562.904939473684,3.36,"11-25 books "
"8573",490.336660526316,1.89,"26-100 books "
"8574",328.805523684211,2.32,"11-25 books "
"8575",605.357039473684,2.35,"More than 500 books"
"8576",423.909689473684,0.74,"26-100 books "
"8577",398.487628947368,1.42,"0-10 books "
"8578",462.331813157895,2.88,"101-200 books "
"8579",448.540507894737,3.77,"26-100 books "
"8580",474.200365789474,1.88,"0-10 books "
"8581",331.679384210526,0.97,"26-100 books "
"8582",550.290255263158,2.43,"201-500 books "
"8583",531.862239473684,3.78,"201-500 books "
"8584",433.953889473684,0.49,"101-200 books "
"8585",708.972128947368,2.13,"201-500 books "
"8586",511.068710526316,-0.55,"201-500 books "
"8587",372.508021052632,2.61,"0-10 books "
"8588",573.957660526316,1.89,"101-200 books "
"8589",447.220415789474,2.16,"26-100 books "
"8590",451.652165789474,1.87,"26-100 books "
"8591",461.581568421053,1.2,"26-100 books "
"8592",304.949534210526,0.53,"101-200 books "
"8593",555.603426315789,1.65,"101-200 books "
"8594",324.64845,5.15,"More than 500 books"
"8595",683.886255263158,2.25,"101-200 books "
"8596",397.159342105263,2.01,"11-25 books "
"8597",577.561263157895,2.87,"26-100 books "
"8598",275.476992105263,0.34,"11-25 books "
"8599",589.733192105263,3.9,"26-100 books "
"8600",479.394634210526,1.92,"0-10 books "
"8601",513.192328947368,3.2,"201-500 books "
"8602",523.695702631579,1.92,"101-200 books "
"8603",489.082160526316,0.42,"101-200 books "
"8604",384.093681578947,0.58,"0-10 books "
"8605",541.504665789474,2.31,"0-10 books "
"8606",489.110865789474,0.46,"26-100 books "
"8607",525.503644736842,1.37,"101-200 books "
"8608",429.021984210526,1.8,"26-100 books "
"8609",490.439157894737,2.53,"11-25 books "
"8610",421.285894736842,0.13,"0-10 books "
"8611",344.646647368421,1.54,"0-10 books "
"8612",590.389136842105,1.89,"101-200 books "
"8613",511.896826315789,1.5,"101-200 books "
"8614",315.514381578947,1.49,"0-10 books "
"8615",634.792673684211,1.41,"26-100 books "
"8616",741.999084210526,1.64,"26-100 books "
"8617",505.903110526316,1.71,"26-100 books "
"8618",374.131481578947,3.2,"11-25 books "
"8619",455.391065789474,0.42,"0-10 books "
"8620",321.909873684211,3.99,"26-100 books "
"8621",489.807792105263,2.92,"26-100 books "
"8622",418.305436842105,2.51,"11-25 books "
"8623",457.149826315789,1.4,"11-25 books "
"8624",406.732081578947,2.51,"26-100 books "
"8625",435.802831578947,1.77,"101-200 books "
"8626",525.962810526316,1.64,"101-200 books "
"8627",517.205905263158,2.15,"26-100 books "
"8628",514.828102631579,1.6,"26-100 books "
"8629",359.015989473684,1.77,"11-25 books "
"8630",548.715981578947,2.23,"26-100 books "
"8631",309.307481578947,0.94,"More than 500 books"
"8632",446.736668421053,0.9,"0-10 books "
"8633",282.503831578947,3.78,"26-100 books "
"8634",447.613992105263,1.27,"11-25 books "
"8635",561.904621052632,2.81,"26-100 books "
"8636",537.359894736842,2.43,"101-200 books "
"8637",387.988371052632,1.69,"0-10 books "
"8638",510.769426315789,1.58,"11-25 books "
"8639",451.619368421053,1.64,"101-200 books "
"8640",451.520973684211,2.41,"26-100 books "
"8641",362.299839473684,0.75,"0-10 books "
"8642",387.889986842105,-1.12,"11-25 books "
"8643",347.221244736842,1.81,"26-100 books "
"8644",463.176342105263,1.17,"26-100 books "
"8645",437.450902631579,1.81,"101-200 books "
"8646",439.459752631579,3.79,"26-100 books "
"8647",452.582797368421,2.94,"101-200 books "
"8648",513.897484210526,1.41,"11-25 books "
"8649",395.978634210526,0.27,"26-100 books "
"8650",618.574384210526,1.16,"0-10 books "
"8651",304.793744736842,1.17,"11-25 books "
"8652",481.141097368421,1.12,"26-100 books "
"8653",606.849326315789,0.99,"0-10 books "
"8654",508.621197368421,0.96,"201-500 books "
"8655",496.424678947368,2.51,"26-100 books "
"8656",532.464886842105,2.92,"26-100 books "
"8657",360.118815789474,1.77,"201-500 books "
"8658",488.311418421053,0.83,"26-100 books "
"8659",534.6705,0.51,"26-100 books "
"8660",479.025676315789,2.22,"11-25 books "
"8661",368.145971052632,0.72,"11-25 books "
"8662",404.944615789474,1.33,"11-25 books "
"8663",446.867842105263,2.57,"26-100 books "
"8664",476.524873684211,0.65,"0-10 books "
"8665",414.058178947368,1.23,"26-100 books "
"8666",424.245868421053,1.56,"0-10 books "
"8667",559.912173684211,0.81,"26-100 books "
"8668",366.366718421053,1.19,"11-25 books "
"8669",285.197321052632,0.9,"26-100 books "
"8670",339.370381578947,-0.04,"0-10 books "
"8671",324.627957894737,-0.1,"0-10 books "
"8672",475.212973684211,0.88,"11-25 books "
"8673",394.162471052632,0.32,"11-25 books "
"8674",605.480034210526,3.2,"101-200 books "
"8675",514.565721052632,2.15,"101-200 books "
"8676",297.283144736842,1.19,"201-500 books "
"8677",584.444618421053,1.87,"101-200 books "
"8678",343.084668421053,-3.45,"0-10 books "
"8679",394.994713157895,4.91,"26-100 books "
"8680",475.47535,2.28,"26-100 books "
"8681",444.576139473684,2.68,"26-100 books "
"8682",396.499294736842,2.8,"11-25 books "
"8683",453.460128947368,1.9,"0-10 books "
"8684",606.213873684211,1.89,"101-200 books "
"8685",418.149652631579,-0.04,"11-25 books "
"8686",394.301863157895,2.79,"26-100 books "
"8687",386.524784210526,-1.89,"0-10 books "
"8688",355.080315789474,0.85,"11-25 books "
"8689",643.336389473684,1.62,"101-200 books "
"8690",576.696244736842,0.97,"26-100 books "
"8691",422.6142,1.4,"101-200 books "
"8692",447.700081578947,1.64,"26-100 books "
"8693",596.374655263158,1.67,"26-100 books "
"8694",715.867781578947,1.48,"More than 500 books"
"8695",583.050736842105,2.77,"More than 500 books"
"8696",598.264607894737,3.42,"26-100 books "
"8697",505.292265789474,1.69,"0-10 books "
"8698",405.448873684211,1.35,"101-200 books "
"8699",413.057865789474,3,"11-25 books "
"8700",402.870184210526,2.43,"26-100 books "
"8701",691.081171052632,1.81,"More than 500 books"
"8702",653.507678947368,2.46,"201-500 books "
"8703",364.784236842105,2.67,"11-25 books "
"8704",630.684810526316,1.18,"101-200 books "
"8705",420.051894736842,1.47,"11-25 books "
"8706",486.478876315789,2.01,"More than 500 books"
"8707",516.873836842105,2.79,"More than 500 books"
"8708",435.823339473684,2.1,"101-200 books "
"8709",432.941260526316,1.95,"0-10 books "
"8710",502.512684210526,0.82,"26-100 books "
"8711",522.092723684211,-1.03,"11-25 books "
"8712",245.5453,2.37,"0-10 books "
"8713",600.21195,2.31,"11-25 books "
"8714",405.543165789474,2.67,"26-100 books "
"8715",313.640839473684,-1.16,"26-100 books "
"8716",448.786492105263,0.68,"26-100 books "
"8717",626.79012631579,3.75,"101-200 books "
"8718",675.805802631579,2.31,"101-200 books "
"8719",521.789342105263,2.63,"101-200 books "
"8720",492.136413157895,0.94,"101-200 books "
"8721",348.975897368421,0.87,"101-200 books "
"8722",404.329663157895,-0.38,"11-25 books "
"8723",612.474068421053,2.16,"More than 500 books"
"8724",643.680768421053,1.58,"201-500 books "
"8725",271.196936842105,-0.18,"0-10 books "
"8726",651.806321052632,3.82,"101-200 books "
"8727",411.627084210526,-1.03,"11-25 books "
"8728",313.148876315789,-0.37,"11-25 books "
"8729",453.492915789474,3.11,"101-200 books "
"8730",445.670742105263,1.11,"0-10 books "
"8731",520.383144736842,1.31,"26-100 books "
"8732",350.812560526316,1.19,"11-25 books "
"8733",444.014476315789,1.89,"More than 500 books"
"8734",564.712897368421,1.08,"26-100 books "
"8735",649.83847368421,1.68,"201-500 books "
"8736",451.307797368421,1.42,"11-25 books "
"8737",402.501205263158,2.43,"0-10 books "
"8738",342.277047368421,1.36,"11-25 books "
"8739",474.003578947368,1.42,"101-200 books "
"8740",740.949557894737,2.59,"101-200 books "
"8741",485.248973684211,1.78,"0-10 books "
"8742",465.623834210526,-1.42,"11-25 books "
"8743",570.891102631579,1.64,"26-100 books "
"8744",434.663126315789,1.12,"11-25 books "
"8745",308.229265789474,3.2,"11-25 books "
"8746",231.7089,0.2,"11-25 books "
"8747",374.656234210526,1.12,"26-100 books "
"8748",633.862052631579,2.31,"201-500 books "
"8749",441.468584210526,2.67,"26-100 books "
"8750",482.4284,2.91,"26-100 books "
"8751",271.110847368421,-0.75,"11-25 books "
"8752",469.444739473684,1.48,"11-25 books "
"8753",711.140852631579,0.62,"11-25 books "
"8754",476.242,1.71,"0-10 books "
"8755",308.696636842105,1.39,"0-10 books "
"8756",433.211839473684,1.41,"201-500 books "
"8757",554.484210526316,3.24,"More than 500 books"
"8758",381.096831578947,3.29,"0-10 books "
"8759",510.666928947368,3.46,"101-200 books "
"8760",382.949876315789,1.64,"11-25 books "
"8761",744.245694736842,1.39,"201-500 books "
"8762",579.529107894737,0.68,"0-10 books "
"8763",398.893489473684,2.72,"11-25 books "
"8764",545.985610526316,2.57,"101-200 books "
"8765",359.872823684211,2.67,"0-10 books "
"8766",526.598255263158,0.82,"0-10 books "
"8767",348.570036842105,0.53,"0-10 books "
"8768",539.959081578947,4.91,"201-500 books "
"8769",569.111852631579,2.18,"101-200 books "
"8770",535.14607631579,3.78,"101-200 books "
"8771",374.627552631579,-2.04,"0-10 books "
"8772",473.651010526316,1.39,"26-100 books "
"8773",424.266363157895,1.77,"0-10 books "
"8774",398.356439473684,5.15,"26-100 books "
"8775",366.506094736842,3.29,"11-25 books "
"8776",432.617392105263,1.35,"11-25 books "
"8777",489.30765,1.23,"26-100 books "
"8778",291.502613157895,0.75,"0-10 books "
"8779",599.695394736842,1.58,"11-25 books "
"8780",442.739484210526,1.18,"More than 500 books"
"8781",300.702271052632,0.13,"26-100 books "
"8782",358.921713157895,1.96,"0-10 books "
"8783",560.354952631579,1.49,"26-100 books "
"8784",485.646634210526,0.88,"26-100 books "
"8785",526.106292105263,0.2,"26-100 books "
"8786",524.257344736842,2.44,"26-100 books "
"8787",590.33585,2.61,"101-200 books "
"8788",604.852781578947,2.23,"More than 500 books"
"8789",482.977752631579,5.12,"101-200 books "
"8790",509.683018421053,1.36,"26-100 books "
"8791",412.328123684211,2.45,"26-100 books "
"8792",358.040278947368,2.46,"201-500 books "
"8793",489.29945,-0.31,"26-100 books "
"8794",464.9843,1.64,"26-100 books "
"8795",508.6212,4.97,"201-500 books "
"8796",477.484186842105,1.81,"26-100 books "
"8797",412.496210526316,2.51,"0-10 books "
"8798",371.868460526316,1.58,"0-10 books "
"8799",430.870931578947,1.29,"More than 500 books"
"8800",542.115510526316,2.45,"101-200 books "
"8801",321.573702631579,0.31,"0-10 books "
"8802",566.713544736842,2.03,"26-100 books "
"8803",267.486747368421,0.92,"26-100 books "
"8804",487.487392105263,2.04,"11-25 books "
"8805",373.217244736842,1.12,"0-10 books "
"8806",690.371921052632,1.39,"11-25 books "
"8807",486.933942105263,2.49,"201-500 books "
"8808",371.798771052632,0.0800000000000001,"26-100 books "
"8809",527.295213157895,2.46,"26-100 books "
"8810",672.792528947368,2.59,"201-500 books "
"8811",483.793581578947,2.78,"201-500 books "
"8812",484.224063157895,2.16,"More than 500 books"
"8813",473.466523684211,1.47,"101-200 books "
"8814",472.880263157895,1.81,"11-25 books "
"8815",371.228915789474,2.04,"26-100 books "
"8816",342.732107894737,0.13,"0-10 books "
"8817",597.49387631579,1.6,"26-100 books "
"8818",505.960510526316,2.78,"201-500 books "
"8819",517.714268421053,2.16,"101-200 books "
"8820",380.79755,0.94,"0-10 books "
"8821",396.031931578947,0.27,"11-25 books "
"8822",461.331486842105,3,"0-10 books "
"8823",317.720002631579,2.03,"11-25 books "
"8824",678.593573684211,1.62,"101-200 books "
"8825",543.73077368421,1.92,"0-10 books "
"8826",388.492626315789,3.2,"101-200 books "
"8827",276.551115789474,0.53,"11-25 books "
"8828",389.689736842105,5.09,"26-100 books "
"8829",511.306484210526,2.79,"101-200 books "
"8830",391.473081578947,-0.0800000000000001,"0-10 books "
"8831",351.538202631579,0.45,"11-25 books "
"8832",456.047007894737,-0.24,"201-500 books "
"8833",341.928557894737,-1.89,"0-10 books "
"8834",576.155078947368,2.57,"26-100 books "
"8835",458.396131578947,1.41,"201-500 books "
"8836",685.03005,1.89,"26-100 books "
"8837",588.253221052632,1.59,"26-100 books "
"8838",342.21555,0.85,"11-25 books "
"8839",443.973476315789,0.87,"26-100 books "
"8840",509.158247368421,2.43,"26-100 books "
"8841",359.835926315789,2.99,"0-10 books "
"8842",402.398710526316,0.81,"26-100 books "
"8843",380.117002631579,0.97,"0-10 books "
"8844",487.3849,1.56,"26-100 books "
"8845",564.331628947368,2.76,"101-200 books "
"8846",506.173692105263,1.7,"101-200 books "
"8847",411.200715789474,0.9,"101-200 books "
"8848",537.409097368421,-0.31,"11-25 books "
"8849",314.378784210526,-0.48,"26-100 books "
"8850",522.596976315789,0.43,"11-25 books "
"8851",558.620789473684,1.76,"26-100 books "
"8852",534.486015789474,2.48,"26-100 books "
"8853",419.350852631579,2.35,"11-25 books "
"8854",654.64327368421,0.84,"201-500 books "
"8855",477.857265789474,0.83,"26-100 books "
"8856",530.697928947368,0.52,"0-10 books "
"8857",541.832639473684,2.73,"26-100 books "
"8858",558.821668421053,2.45,"26-100 books "
"8859",362.455628947368,1.54,"0-10 books "
"8860",577.294792105263,2.72,"101-200 books "
"8861",307.9054,0.63,"26-100 books "
"8862",391.612468421053,1.77,"26-100 books "
"8863",584.834081578947,1.92,"101-200 books "
"8864",558.477302631579,1.58,"26-100 books "
"8865",423.536621052632,2.71,"201-500 books "
"8866",453.591323684211,0.0600000000000001,"101-200 books "
"8867",380.801652631579,0.27,"0-10 books "
